9.0,0.0,-0.8,-0.6
12.0,0.0,-0.8,-0.6
13.0,0.0,-0.8,-0.6
13.0,0.0,-0.8,-0.6
14.0,0.0,-0.8,-0.6
14.0,0.0,-0.8,-0.6
15.0,0.0,-0.8,-0.6
15.0,0.0,-0.8,-0.6
16.0,0.0,-0.8,-0.6
18.0,-0.1,-0.8,-0.6
19.0,-0.1,-0.8,-0.6
20.0,-0.1,-0.8,-0.6
21.0,0.0,-0.8,-0.6
23.0,0.0,-0.8,-0.6
24.0,0.0,-0.8,-0.6
25.0,0.0,-0.8,-0.6
26.0,-0.1,-0.8,-0.6
28.0,-0.1,-0.8,-0.6
29.0,-0.1,-0.8,-0.6
30.0,-0.1,-0.8,-0.6
31.0,-0.1,-0.8,-0.6
33.0,-0.1,-0.8,-0.6
34.0,-0.1,-0.8,-0.6
35.0,-0.1,-0.8,-0.6
36.0,-0.1,-0.8,-0.6
38.0,-0.1,-0.8,-0.6
39.0,-0.1,-0.8,-0.6
40.0,-0.1,-0.8,-0.6
41.0,-0.1,-0.8,-0.6
43.0,-0.1,-0.8,-0.6
44.0,-0.1,-0.9,-0.6
45.0,-0.1,-0.8,-0.6
46.0,-0.1,-0.8,-0.6
48.0,-0.1,-0.8,-0.6
49.0,-0.1,-0.8,-0.6
50.0,-0.1,-0.8,-0.6
54.0,-0.1,-0.8,-0.6
56.0,-0.1,-0.8,-0.6
58.0,-0.1,-0.8,-0.6
59.0,0.0,-0.8,-0.6
60.0,-0.1,-0.8,-0.6
61.0,-0.1,-0.8,-0.6
65.0,-0.1,-0.8,-0.6
66.0,-0.1,-0.8,-0.6
68.0,-0.1,-0.8,-0.6
70.0,-0.1,-0.8,-0.6
71.0,-0.1,-0.8,-0.6
73.0,-0.1,-0.8,-0.6
74.0,-0.1,-0.8,-0.6
75.0,-0.1,-0.8,-0.6
76.0,-0.1,-0.8,-0.6
78.0,-0.1,-0.8,-0.6
79.0,-0.1,-0.8,-0.6
80.0,-0.1,-0.8,-0.6
81.0,-0.1,-0.8,-0.6
83.0,-0.1,-0.8,-0.6
84.0,-0.1,-0.8,-0.6
85.0,-0.1,-0.8,-0.6
86.0,-0.1,-0.8,-0.6
88.0,-0.1,-0.8,-0.6
89.0,-0.1,-0.8,-0.6
90.0,-0.1,-0.8,-0.6
91.0,-0.1,-0.8,-0.6
95.0,-0.1,-0.8,-0.6
96.0,-0.1,-0.8,-0.6
98.0,-0.1,-0.8,-0.6
99.0,-0.1,-0.8,-0.6
100.0,-0.1,-0.8,-0.6
101.0,-0.1,-0.8,-0.6
103.0,-0.1,-0.8,-0.6
104.0,-0.1,-0.8,-0.6
105.0,-0.1,-0.8,-0.6
106.0,-0.1,-0.8,-0.6
108.0,-0.1,-0.8,-0.6
109.0,-0.1,-0.8,-0.6
110.0,-0.1,-0.8,-0.6
111.0,-0.1,-0.8,-0.6
113.0,-0.1,-0.8,-0.6
114.0,-0.1,-0.8,-0.6
115.0,-0.1,-0.8,-0.6
116.0,0.0,-0.8,-0.6
118.0,0.0,-0.8,-0.6
119.0,0.0,-0.8,-0.6
120.0,0.0,-0.8,-0.6
121.0,0.0,-0.8,-0.6
124.0,-0.1,-0.8,-0.6
125.0,0.0,-0.8,-0.6
126.0,0.0,-0.8,-0.6
128.0,0.0,-0.8,-0.6
129.0,0.0,-0.8,-0.6
130.0,-0.1,-0.8,-0.6
131.0,-0.1,-0.8,-0.6
133.0,0.0,-0.8,-0.6
134.0,0.0,-0.8,-0.6
135.0,0.0,-0.8,-0.6
136.0,0.0,-0.8,-0.6
138.0,0.0,-0.8,-0.6
139.0,0.0,-0.8,-0.6
140.0,0.0,-0.8,-0.6
141.0,0.0,-0.8,-0.6
143.0,0.0,-0.8,-0.6
144.0,0.0,-0.8,-0.6
145.0,0.0,-0.8,-0.6
146.0,0.0,-0.8,-0.6
148.0,0.0,-0.8,-0.6
149.0,0.0,-0.8,-0.6
150.0,0.0,-0.8,-0.6
151.0,0.0,-0.8,-0.6
153.0,0.0,-0.8,-0.6
155.0,0.0,-0.8,-0.6
156.0,0.0,-0.8,-0.6
158.0,0.0,-0.8,-0.6
159.0,0.0,-0.8,-0.6
160.0,0.0,-0.8,-0.6
161.0,0.0,-0.8,-0.6
163.0,0.0,-0.8,-0.6
164.0,0.0,-0.8,-0.6
165.0,0.0,-0.8,-0.6
166.0,0.0,-0.8,-0.6
168.0,0.0,-0.8,-0.6
169.0,0.0,-0.8,-0.6
170.0,0.0,-0.8,-0.6
173.0,0.0,-0.8,-0.6
174.0,0.0,-0.8,-0.6
175.0,0.0,-0.8,-0.6
176.0,0.0,-0.8,-0.6
178.0,0.0,-0.8,-0.6
179.0,0.0,-0.8,-0.6
180.0,0.0,-0.8,-0.6
181.0,0.0,-0.8,-0.6
183.0,0.0,-0.8,-0.6
184.0,0.0,-0.8,-0.6
185.0,0.0,-0.8,-0.6
186.0,0.0,-0.8,-0.6
188.0,0.0,-0.8,-0.6
191.0,0.0,-0.8,-0.6
193.0,0.0,-0.8,-0.6
194.0,0.0,-0.8,-0.6
195.0,0.0,-0.8,-0.6
196.0,0.0,-0.8,-0.6
198.0,0.0,-0.8,-0.6
199.0,0.0,-0.8,-0.6
200.0,0.0,-0.8,-0.6
201.0,0.0,-0.8,-0.6
203.0,0.0,-0.8,-0.6
204.0,0.0,-0.8,-0.6
205.0,0.0,-0.8,-0.6
206.0,0.0,-0.8,-0.6
208.0,0.0,-0.8,-0.6
209.0,0.0,-0.8,-0.6
211.0,0.0,-0.8,-0.6
213.0,0.0,-0.8,-0.6
215.0,0.0,-0.8,-0.6
216.0,0.0,-0.8,-0.6
218.0,0.0,-0.8,-0.6
220.0,0.0,-0.8,-0.6
221.0,0.0,-0.8,-0.6
223.0,0.0,-0.8,-0.6
224.0,0.0,-0.8,-0.6
225.0,0.0,-0.8,-0.6
226.0,0.0,-0.8,-0.6
228.0,0.0,-0.8,-0.6
229.0,0.0,-0.8,-0.6
230.0,0.0,-0.8,-0.6
231.0,0.0,-0.8,-0.6
233.0,0.0,-0.8,-0.6
235.0,0.0,-0.8,-0.6
236.0,0.0,-0.8,-0.6
238.0,0.0,-0.8,-0.6
239.0,0.0,-0.8,-0.6
240.0,0.0,-0.8,-0.6
241.0,0.0,-0.8,-0.6
243.0,0.0,-0.8,-0.6
244.0,0.0,-0.8,-0.6
245.0,0.0,-0.8,-0.6
246.0,0.0,-0.8,-0.6
248.0,0.0,-0.8,-0.6
249.0,0.0,-0.8,-0.6
250.0,0.0,-0.8,-0.6
251.0,0.0,-0.8,-0.6
253.0,0.0,-0.8,-0.6
271.0,0.0,-0.8,-0.6
273.0,0.0,-0.8,-0.6
274.0,0.0,-0.8,-0.6
275.0,0.0,-0.8,-0.6
276.0,0.0,-0.8,-0.6
278.0,0.0,-0.8,-0.6
279.0,0.0,-0.8,-0.6
280.0,0.0,-0.8,-0.6
281.0,0.0,-0.8,-0.6
283.0,0.0,-0.8,-0.6
284.0,0.0,-0.8,-0.6
285.0,0.0,-0.8,-0.6
286.0,0.0,-0.8,-0.6
288.0,0.0,-0.8,-0.6
289.0,0.0,-0.8,-0.6
304.0,0.0,-0.8,-0.6
305.0,0.0,-0.8,-0.6
306.0,0.0,-0.8,-0.6
308.0,0.0,-0.8,-0.6
309.0,0.0,-0.8,-0.6
310.0,0.0,-0.8,-0.6
311.0,0.0,-0.8,-0.6
313.0,0.0,-0.8,-0.6
314.0,0.0,-0.8,-0.6
315.0,0.0,-0.8,-0.6
316.0,0.0,-0.8,-0.6
318.0,0.0,-0.8,-0.6
319.0,0.0,-0.8,-0.6
320.0,0.0,-0.8,-0.6
321.0,0.0,-0.8,-0.6
